cluster_ID,gene_id,PAS_cluster_ID,PAS_ID,delta_usage,usage_direction,padj,lc_gene_padj,chr,PAS,strand,updated_polyA_site
ENSG00000006468.15@chr7:13893026:13893035:-,ENSG00000006468.15,chr7:13893026:13893035:-,chr7:13893029:-,-0.0124072196191726,down,0.599311479954673,0.0817520562728399,chr7,13893029,-,13893031
ENSG00000006468.15@chr7:13893265:13893281:-,ENSG00000006468.15,chr7:13893265:13893281:-,chr7:13893271:-,0.064295916581146,up,0.0615938677560667,0.0817520562728399,chr7,13893271,-,13893270
ENSG00000006468.15@chr7:13900368:13900372:-,ENSG00000006468.15,chr7:13900368:13900372:-,chr7:13900369:-,-0.0518886969619738,down,0.0233831348538055,0.0817520562728399,chr7,13900369,-,13900370
ENSG00000006530.18@chr7:141653895:141653910:+,ENSG00000006530.18,chr7:141653895:141653910:+,chr7:141653898:+,-0.095932597366117,down,0.0046132367009593,0.12031095036545,chr7,141653898,+,141653900
ENSG00000006530.18@chr7:141653989:141654000:+,ENSG00000006530.18,chr7:141653989:141654000:+,chr7:141654000:+,-0.0094389850539138,down,0.556121937960935,0.12031095036545,chr7,141654000,+,141654000
ENSG00000006530.18@chr7:141654140:141654144:+,ENSG00000006530.18,chr7:141654140:141654144:+,chr7:141654144:+,0.0283875649587764,up,0.768485897132803,0.12031095036545,chr7,141654144,+,141654145
ENSG00000006530.18@chr7:141654257:141654269:+,ENSG00000006530.18,chr7:141654257:141654269:+,chr7:141654262:+,-0.000443348050342005,down,0.948545900178578,0.12031095036545,chr7,141654262,+,141654265
ENSG00000006530.18@chr7:141654390:141654411:+,ENSG00000006530.18,chr7:141654390:141654411:+,chr7:141654410:+,0.0316893350202633,up,0.0793608421554744,0.12031095036545,chr7,141654410,+,141654409
ENSG00000006530.18@chr7:141655238:141655249:+,ENSG00000006530.18,chr7:141655238:141655249:+,chr7:141655241:+,0.045738030491333,up,0.162330168094719,0.12031095036545,chr7,141655241,+,141655244
ENSG00000006576.17@chr7:77957217:77957228:+,ENSG00000006576.17,chr7:77957217:77957228:+,chr7:77957223:+,-0.018876999138589,down,0.046371959494501,0.0538335349203757,chr7,77957223,+,77957225
ENSG00000006576.17@chr7:77957495:77957503:+,ENSG00000006576.17,chr7:77957495:77957503:+,chr7:77957502:+,0.0188769991385893,up,0.224296334968585,0.0538335349203757,chr7,77957502,+,77957502
ENSG00000006607.14@chr2:241447131:241447146:+,ENSG00000006607.14,chr2:241447131:241447146:+,chr2:241447138:+,0.107499844836875,up,0.0467974602080625,0.0614458862546795,chr2,241447138,+,241447141
ENSG00000006607.14@chr2:241454745:241454772:+,ENSG00000006607.14,chr2:241454745:241454772:+,chr2:241454749:+,0.050273930245196,up,0.0256091215474463,0.0614458862546795,chr2,241454749,+,241454752
ENSG00000006607.14@chr2:241494831:241494846:+,ENSG00000006607.14,chr2:241494831:241494846:+,chr2:241494840:+,-0.157773775082071,down,0.0662512300500614,0.0614458862546795,chr2,241494840,+,241494841
ENSG00000006715.16@chr7:38722960:38722981:-,ENSG00000006715.16,chr7:38722960:38722981:-,chr7:38722973:-,0.00129015161274891,up,0.601924513257634,0.0297586196982834,chr7,38722973,-,38722974
ENSG00000006715.16@chr7:38723980:38723991:-,ENSG00000006715.16,chr7:38723980:38723991:-,chr7:38723983:-,0.0614949042703412,up,1.11980415021412e-10,0.0297586196982834,chr7,38723983,-,38723983
ENSG00000006715.16@chr7:38725547:38725561:-,ENSG00000006715.16,chr7:38725547:38725561:-,chr7:38725553:-,-0.06278505588309,down,0.00493413624887834,0.0297586196982834,chr7,38725553,-,38725554
ENSG00000006744.19@chr17:12991611:12991613:-,ENSG00000006744.19,chr17:12991611:12991613:-,chr17:12991612:-,0.0447330939962817,up,0.000585922740674664,0.0191733265126617,chr17,12991612,-,12991612
ENSG00000006744.19@chr17:12992384:12992407:-,ENSG00000006744.19,chr17:12992384:12992407:-,chr17:12992392:-,-0.044733093996281,down,0.0653067880667965,0.0191733265126617,chr17,12992392,-,12992391
ENSG00000006757.12@chrX:7898240:7898251:-,ENSG00000006757.12,chrX:7898240:7898251:-,chrX:7898246:-,0.125113871307822,up,0.0038924399720225,0.0934172553736425,chrX,7898246,-,7898247
ENSG00000006757.12@chrX:7898863:7898865:-,ENSG00000006757.12,chrX:7898863:7898865:-,chrX:7898864:-,-0.019463133021939,down,0.668406868193486,0.0934172553736425,chrX,7898864,-,7898865
ENSG00000006757.12@chrX:7900657:7900672:-,ENSG00000006757.12,chrX:7900657:7900672:-,chrX:7900663:-,-0.105650738285882,down,0.0201775436898481,0.0934172553736425,chrX,7900663,-,7900660
ENSG00000007168.14@chr17:2681904:2681914:+,ENSG00000007168.14,chr17:2681904:2681914:+,chr17:2681907:+,-0.045284659644736,down,3.22779456245859e-11,0.0300925294943854,chr17,2681907,+,2681910
ENSG00000007168.14@chr17:2684481:2684513:+,ENSG00000007168.14,chr17:2684481:2684513:+,chr17:2684499:+,0.005753966411708,up,5.09713216344092e-05,0.0300925294943854,chr17,2684499,+,2684500
ENSG00000007168.14@chr17:2685578:2685627:+,ENSG00000007168.14,chr17:2685578:2685627:+,chr17:2685614:+,0.039530693233028,up,0.000742845169974075,0.0300925294943854,chr17,2685614,+,2685615
ENSG00000007341.19@chr1:112523495:112523520:-,ENSG00000007341.19,chr1:112523495:112523520:-,chr1:112523516:-,0.250316892933526,up,1.30438212277403e-10,2.69635325759766e-06,chr1,112523516,-,112523514
ENSG00000007341.19@chr1:112525275:112525284:-,ENSG00000007341.19,chr1:112525275:112525284:-,chr1:112525283:-,0.125813457446318,up,2.28113459166709e-06,2.69635325759766e-06,chr1,112525283,-,112525284
ENSG00000007341.19@chr1:112554289:112554295:-,ENSG00000007341.19,chr1:112554289:112554295:-,chr1:112554294:-,0.106522538763918,up,0.00324854562254323,2.69635325759766e-06,chr1,112554294,-,112554293
ENSG00000007341.19@chr1:112606679:112606681:-,ENSG00000007341.19,chr1:112606679:112606681:-,chr1:112606680:-,-0.0946356381954758,down,0.00102603879936056,2.69635325759766e-06,chr1,112606680,-,112606680
ENSG00000007341.19@chr1:112610454:112610462:-,ENSG00000007341.19,chr1:112610454:112610462:-,chr1:112610455:-,-0.388017250948285,down,6.15325679862714e-24,2.69635325759766e-06,chr1,112610455,-,112610459
ENSG00000007392.17@chr16:188940:189003:-,ENSG00000007392.17,chr16:188940:189003:-,chr16:188990:-,0.002241516312533,up,0.877066352752193,0.000192027252916752,chr16,188990,-,188990
ENSG00000007392.17@chr16:189081:189148:-,ENSG00000007392.17,chr16:189081:189148:-,chr16:189102:-,0.05356840240049,up,2.97533031267988e-06,0.000192027252916752,chr16,189102,-,189098
ENSG00000007392.17@chr16:189515:189531:-,ENSG00000007392.17,chr16:189515:189531:-,chr16:189523:-,-0.0558099187130238,down,3.49640700848447e-08,0.000192027252916752,chr16,189523,-,189523
ENSG00000007402.12@chr3:50362797:50362825:-,ENSG00000007402.12,chr3:50362797:50362825:-,chr3:50362801:-,0.0671166693512421,up,0.0150313066216797,0.0398997049764288,chr3,50362801,-,50362799
ENSG00000007402.12@chr3:50362881:50362903:-,ENSG00000007402.12,chr3:50362881:50362903:-,chr3:50362891:-,-0.067116669351242,down,0.0150313066216797,0.0398997049764288,chr3,50362891,-,50362888
ENSG00000007923.17@chr1:6634152:6634175:-,ENSG00000007923.17,chr1:6634152:6634175:-,chr1:6634170:-,0.00764313957616902,up,0.249744928233815,0.313264065740875,chr1,6634170,-,6634170
ENSG00000007923.17@chr1:6635114:6635118:-,ENSG00000007923.17,chr1:6635114:6635118:-,chr1:6635115:-,-0.00764313957616839,down,0.249744928233815,0.313264065740875,chr1,6635115,-,6635116
ENSG00000008083.14@chr6:15521618:15521639:+,ENSG00000008083.14,chr6:15521618:15521639:+,chr6:15521631:+,-0.102133853829062,down,7.95373327988245e-07,0.0123816515792509,chr6,15521631,+,15521631
ENSG00000008083.14@chr6:15521877:15521889:+,ENSG00000008083.14,chr6:15521877:15521889:+,chr6:15521885:+,-0.0773535317067357,down,3.87982821037585e-07,0.0123816515792509,chr6,15521885,+,15521884
ENSG00000008083.14@chr6:15522016:15522046:+,ENSG00000008083.14,chr6:15522016:15522046:+,chr6:15522021:+,0.179487385535798,up,3.56021489449483e-13,0.0123816515792509,chr6,15522021,+,15522022
ENSG00000008086.13@chrX:18564508:18564522:+,ENSG00000008086.13,chrX:18564508:18564522:+,chrX:18564518:+,-0.069570460046459,down,0.0476595043452937,0.000600979046354377,chrX,18564518,+,18564518
ENSG00000008086.13@chrX:18635389:18635417:+,ENSG00000008086.13,chrX:18635389:18635417:+,chrX:18635392:+,-0.132033208413813,down,1.35499124233425e-08,0.000600979046354377,chrX,18635392,+,18635393
ENSG00000008086.13@chrX:18635628:18635642:+,ENSG00000008086.13,chrX:18635628:18635642:+,chrX:18635631:+,-0.0821186883323951,down,7.96850103456836e-05,0.000600979046354377,chrX,18635631,+,18635632
ENSG00000008086.13@chrX:18640175:18640207:+,ENSG00000008086.13,chrX:18640175:18640207:+,chrX:18640185:+,0.283722356792668,up,4.51932031299805e-18,0.000600979046354377,chrX,18640185,+,18640185
ENSG00000008277.15@chr7:88198528:88198536:+,ENSG00000008277.15,chr7:88198528:88198536:+,chr7:88198530:+,-0.147379758870108,down,7.59230368213144e-10,0.0510083414729393,chr7,88198530,+,88198534
ENSG00000008277.15@chr7:88202879:88202892:+,ENSG00000008277.15,chr7:88202879:88202892:+,chr7:88202887:+,0.147379758870108,up,7.59230368213144e-10,0.0510083414729393,chr7,88202887,+,88202889
ENSG00000008294.22@chr17:50962167:50962194:-,ENSG00000008294.22,chr17:50962167:50962194:-,chr17:50962175:-,0.163737158002138,up,4.65783573112885e-34,0.000265057360245983,chr17,50962175,-,50962174
ENSG00000008294.22@chr17:50965595:50965661:-,ENSG00000008294.22,chr17:50965595:50965661:-,chr17:50965623:-,-0.163737158002138,down,4.81583618423547e-36,0.000265057360245983,chr17,50965623,-,50965623
ENSG00000008311.16@chr7:122070592:122070605:-,ENSG00000008311.16,chr7:122070592:122070605:-,chr7:122070604:-,0.195812620919391,up,2.1130849132575e-07,0.00210839724656629,chr7,122070604,-,122070604
ENSG00000008311.16@chr7:122073542:122073551:-,ENSG00000008311.16,chr7:122073542:122073551:-,chr7:122073545:-,-0.19581262091939,down,2.1130849132575e-07,0.00210839724656629,chr7,122073545,-,122073549
ENSG00000008735.14@chr22:50611543:50611552:+,ENSG00000008735.14,chr22:50611543:50611552:+,chr22:50611548:+,-0.145781864193155,down,0.00263914686806358,0.045348781112125,chr22,50611548,+,50611549
ENSG00000008735.14@chr22:50613971:50613981:+,ENSG00000008735.14,chr22:50613971:50613981:+,chr22:50613974:+,0.145781864193155,up,0.00263914686806358,0.045348781112125,chr22,50613974,+,50613978
ENSG00000008952.17@chr3:169982798:169982799:+,ENSG00000008952.17,chr3:169982798:169982799:+,chr3:169982799:+,0.0098086088274035,up,0.716947910684642,5.36039968209121e-11,chr3,169982799,+,169982799
ENSG00000008952.17@chr3:169993821:169993830:+,ENSG00000008952.17,chr3:169993821:169993830:+,chr3:169993823:+,-0.168123573087874,down,1.0221614667894e-33,5.36039968209121e-11,chr3,169993823,+,169993825
ENSG00000008952.17@chr3:169994443:169994516:+,ENSG00000008952.17,chr3:169994443:169994516:+,chr3:169994510:+,-0.151778736043029,down,7.44541390760017e-15,5.36039968209121e-11,chr3,169994510,+,169994510
ENSG00000008952.17@chr3:169995508:169995516:+,ENSG00000008952.17,chr3:169995508:169995516:+,chr3:169995510:+,0.0384767935202315,up,0.00495846060270259,5.36039968209121e-11,chr3,169995510,+,169995514
ENSG00000008952.17@chr3:169996451:169996497:+,ENSG00000008952.17,chr3:169996451:169996497:+,chr3:169996462:+,0.182935991774937,up,2.25955418020907e-19,5.36039968209121e-11,chr3,169996462,+,169996465
ENSG00000008952.17@chr3:169998363:169998381:+,ENSG00000008952.17,chr3:169998363:169998381:+,chr3:169998371:+,0.088680915008332,up,3.99109441768186e-06,5.36039968209121e-11,chr3,169998371,+,169998373
ENSG00000008988.11@chr8:56064801:56064816:-,ENSG00000008988.11,chr8:56064801:56064816:-,chr8:56064813:-,0.140901070148247,up,2.01311989204345e-120,1.67062911117008e-09,chr8,56064813,-,56064813
ENSG00000008988.11@chr8:56067242:56067262:-,ENSG00000008988.11,chr8:56067242:56067262:-,chr8:56067254:-,0.171752572129193,up,2.02403101902848e-192,1.67062911117008e-09,chr8,56067254,-,56067254
ENSG00000008988.11@chr8:56073047:56073074:-,ENSG00000008988.11,chr8:56073047:56073074:-,chr8:56073055:-,-0.31265364227744,down,0,1.67062911117008e-09,chr8,56073055,-,56073054
ENSG00000009307.17@chr1:114716912:114716936:-,ENSG00000009307.17,chr1:114716912:114716936:-,chr1:114716916:-,-0.00234885801104301,down,2.5852532053109e-14,0.168178641625101,chr1,114716916,-,114716916
ENSG00000009307.17@chr1:114717285:114717340:-,ENSG00000009307.17,chr1:114717285:114717340:-,chr1:114717294:-,0.00234885801104341,up,0.505532915494835,0.168178641625101,chr1,114717294,-,114717292
ENSG00000009335.18@chr7:157268578:157268586:+,ENSG00000009335.18,chr7:157268578:157268586:+,chr7:157268580:+,-0.266031823232252,down,8.88866409028564e-38,0.000923457362617114,chr7,157268580,+,157268583
ENSG00000009335.18@chr7:157269107:157269118:+,ENSG00000009335.18,chr7:157269107:157269118:+,chr7:157269116:+,0.160208437046735,up,1.04925929937031e-06,0.000923457362617114,chr7,157269116,+,157269117
ENSG00000009335.18@chr7:157269366:157269375:+,ENSG00000009335.18,chr7:157269366:157269375:+,chr7:157269368:+,0.105823386185517,up,0.000999657811854867,0.000923457362617114,chr7,157269368,+,157269370
ENSG00000009830.13@chr14:77274950:77274960:-,ENSG00000009830.13,chr14:77274950:77274960:-,chr14:77274958:-,0.399865177082706,up,1.74227033189556e-75,0.00751757722610953,chr14,77274958,-,77274956
ENSG00000009830.13@chr14:77276955:77277028:-,ENSG00000009830.13,chr14:77276955:77277028:-,chr14:77276995:-,-0.399865177082706,down,1.74227033189556e-75,0.00751757722610953,chr14,77276995,-,77276991
ENSG00000009844.16@chr6:142219584:142219613:+,ENSG00000009844.16,chr6:142219584:142219613:+,chr6:142219592:+,-0.078743036067938,down,0.000149376970176232,0.00969362245087069,chr6,142219592,+,142219597
ENSG00000009844.16@chr6:142219862:142219873:+,ENSG00000009844.16,chr6:142219862:142219873:+,chr6:142219867:+,-0.0170514555704861,down,0.370550151874128,0.00969362245087069,chr6,142219867,+,142219869
ENSG00000009844.16@chr6:142220749:142220787:+,ENSG00000009844.16,chr6:142220749:142220787:+,chr6:142220774:+,-0.00876456166015899,down,0.366773393127541,0.00969362245087069,chr6,142220774,+,142220777
ENSG00000009844.16@chr6:142220941:142220948:+,ENSG00000009844.16,chr6:142220941:142220948:+,chr6:142220946:+,0.068299644677618,up,0.000145812428142228,0.00969362245087069,chr6,142220946,+,142220948
ENSG00000009844.16@chr6:142224662:142224698:+,ENSG00000009844.16,chr6:142224662:142224698:+,chr6:142224682:+,0.0362594086209652,up,2.67862205332174e-05,0.00969362245087069,chr6,142224682,+,142224685
ENSG00000009954.11@chr7:73440397:73440442:-,ENSG00000009954.11,chr7:73440397:73440442:-,chr7:73440403:-,-0.0040440323474551,down,0.882067359034139,0.839026865837967,chr7,73440403,-,73440406
ENSG00000009954.11@chr7:73459568:73459596:-,ENSG00000009954.11,chr7:73459568:73459596:-,chr7:73459569:-,0.00404403234745498,up,0.882067359034139,0.839026865837967,chr7,73459569,-,73459570
ENSG00000010017.13@chr6:13621491:13621531:-,ENSG00000010017.13,chr6:13621491:13621531:-,chr6:13621500:-,0.0655892173261891,up,0.0207707026871388,0.0414684372003763,chr6,13621500,-,13621500
ENSG00000010017.13@chr6:13621613:13621624:-,ENSG00000010017.13,chr6:13621613:13621624:-,chr6:13621619:-,-0.06558921732619,down,0.324386501876315,0.0414684372003763,chr6,13621619,-,13621618
ENSG00000010072.16@chr1:231354238:231354250:+,ENSG00000010072.16,chr1:231354238:231354250:+,chr1:231354242:+,-0.133375918750501,down,0.0301738059595973,0.0633821693694846,chr1,231354242,+,231354243
ENSG00000010072.16@chr1:231354879:231354884:+,ENSG00000010072.16,chr1:231354879:231354884:+,chr1:231354881:+,0.013674250853892,up,0.826642608636279,0.0633821693694846,chr1,231354881,+,231354882
ENSG00000010072.16@chr1:231355013:231355050:+,ENSG00000010072.16,chr1:231355013:231355050:+,chr1:231355032:+,0.119701667896609,up,0.0208891398748846,0.0633821693694846,chr1,231355032,+,231355029
ENSG00000010165.20@chr1:171796939:171796961:+,ENSG00000010165.20,chr1:171796939:171796961:+,chr1:171796958:+,-0.136973009475152,down,0.000297533326498449,0.0791052253564719,chr1,171796958,+,171796958
ENSG00000010165.20@chr1:171797710:171797724:+,ENSG00000010165.20,chr1:171797710:171797724:+,chr1:171797712:+,0.136973009475152,up,6.73480968853819e-05,0.0791052253564719,chr1,171797712,+,171797716
ENSG00000010219.14@chr12:4585784:4585786:+,ENSG00000010219.14,chr12:4585784:4585786:+,chr12:4585786:+,0.146453810564848,up,5.50913155832493e-10,0.00239575742840638,chr12,4585786,+,4585786
ENSG00000010219.14@chr12:4613863:4613886:+,ENSG00000010219.14,chr12:4613863:4613886:+,chr12:4613874:+,-0.146453810564848,down,5.50913155832493e-10,0.00239575742840638,chr12,4613874,+,4613870
ENSG00000010244.19@chr17:32369951:32369965:+,ENSG00000010244.19,chr17:32369951:32369965:+,chr17:32369965:+,-0.07681263623963,down,1.74325927006065e-14,2.93247825451113e-11,chr17,32369965,+,32369966
ENSG00000010244.19@chr17:32370335:32370360:+,ENSG00000010244.19,chr17:32370335:32370360:+,chr17:32370344:+,-0.145129707676008,down,1.75513827856109e-17,2.93247825451113e-11,chr17,32370344,+,32370341
ENSG00000010244.19@chr17:32370441:32370467:+,ENSG00000010244.19,chr17:32370441:32370467:+,chr17:32370448:+,-0.037596549942261,down,0.0348391907899626,2.93247825451113e-11,chr17,32370448,+,32370448
ENSG00000010244.19@chr17:32373745:32373766:+,ENSG00000010244.19,chr17:32373745:32373766:+,chr17:32373748:+,-0.0152791593906537,down,0.195934940734772,2.93247825451113e-11,chr17,32373748,+,32373748
ENSG00000010244.19@chr17:32379070:32379073:+,ENSG00000010244.19,chr17:32379070:32379073:+,chr17:32379073:+,0.111681584366514,up,1.44451250915622e-17,2.93247825451113e-11,chr17,32379073,+,32379073
ENSG00000010244.19@chr17:32380360:32380372:+,ENSG00000010244.19,chr17:32380360:32380372:+,chr17:32380372:+,0.015257046874146,up,0.0347955613850646,2.93247825451113e-11,chr17,32380372,+,32380373
ENSG00000010244.19@chr17:32381878:32381889:+,ENSG00000010244.19,chr17:32381878:32381889:+,chr17:32381884:+,0.147879422007894,up,1.17189642373128e-21,2.93247825451113e-11,chr17,32381884,+,32381885
ENSG00000010270.14@chr7:38230405:38230423:+,ENSG00000010270.14,chr7:38230405:38230423:+,chr7:38230408:+,-0.113021410123969,down,2.92535304300533e-12,0.00178704192940812,chr7,38230408,+,38230410
ENSG00000010270.14@chr7:38230662:38230676:+,ENSG00000010270.14,chr7:38230662:38230676:+,chr7:38230668:+,0.113021410123969,up,2.92535304300533e-12,0.00178704192940812,chr7,38230668,+,38230669
ENSG00000010318.22@chr3:52415845:52415853:+,ENSG00000010318.22,chr3:52415845:52415853:+,chr3:52415847:+,-0.0824607126407758,down,9.01216469824207e-05,0.00178729322073331,chr3,52415847,+,52415848
ENSG00000010318.22@chr3:52417745:52417756:+,ENSG00000010318.22,chr3:52417745:52417756:+,chr3:52417754:+,-0.125567522075806,down,0.000148393510204133,0.00178729322073331,chr3,52417754,+,52417756
ENSG00000010318.22@chr3:52418311:52418329:+,ENSG00000010318.22,chr3:52418311:52418329:+,chr3:52418322:+,0.144915029285836,up,3.1535921973085e-05,0.00178729322073331,chr3,52418322,+,52418323
ENSG00000010318.22@chr3:52423639:52423640:+,ENSG00000010318.22,chr3:52423639:52423640:+,chr3:52423640:+,0.0631132054307462,up,2.68845620908784e-05,0.00178729322073331,chr3,52423640,+,52423641
ENSG00000010539.12@chr16:3222622:3222625:-,ENSG00000010539.12,chr16:3222622:3222625:-,chr16:3222623:-,0.098925765592433,up,0.158961167339898,0.156441392612493,chr16,3222623,-,3222623
ENSG00000010539.12@chr16:3223231:3223266:-,ENSG00000010539.12,chr16:3223231:3223266:-,chr16:3223232:-,-0.098925765592433,down,0.158961167339898,0.156441392612493,chr16,3223232,-,3223231
ENSG00000010810.17@chr6:111660330:111660342:-,ENSG00000010810.17,chr6:111660330:111660342:-,chr6:111660334:-,0.162506177429508,up,2.08076262485442e-08,0.00107025039913958,chr6,111660334,-,111660332
