V1,PAS_ID,pred_narrow,pred,usage,sig,change
2350,chrX:111760645:+,0.85301626,0.8656888,Increased,yes,longer
2355,chrX:129446502:-,0.66514575,0.69163024,Increased,yes,longer
2370,chrX:47229993:+,0.19354591,0.20411818,Increased,yes,longer
2372,chrX:87670049:+,0.64255536,0.6611888,Increased,yes,longer
2376,chrX:72198090:+,0.8018945,0.8104354,Increased,yes,longer
2379,chrX:48581155:+,0.7452508,0.75674117,Increased,yes,longer
2380,chrX:75368428:-,0.2599186,0.27437052,Increased,yes,longer
2383,chrX:101627842:+,0.78526866,0.80646837,Increased,yes,longer
2392,chr13:79554086:+,0.59239787,0.87670994,Increased,yes,longer
2398,chr13:49293484:+,0.38199776,0.3928329,Increased,yes,longer
2402,chr13:98450202:-,0.31507176,0.34032682,Increased,yes,longer
2415,chr13:37009315:-,0.38921744,0.42473775,Increased,yes,longer
2427,chr13:44432143:-,0.30363742,0.37858117,Increased,yes,longer
2431,chr13:77002516:+,0.7547772,0.7638221,Increased,yes,longer
2434,chr16:47699997:+,0.18158893,0.19929278,Increased,yes,longer
2436,chr16:67872564:+,0.41884002,0.42544127,Increased,yes,longer
2442,chr16:48355503:+,0.43754226,0.4413736,Increased,yes,longer
2443,chr16:48538728:-,0.110159844,0.11642095,Increased,yes,longer
2445,chr16:49277920:-,0.3316042,0.37958887,Increased,yes,longer
2447,chr16:49490604:-,0.16776666,0.18086715,Increased,yes,longer
2455,chr16:57472009:+,0.20184019,0.22037682,Increased,yes,longer
2465,chr16:74306286:+,0.5728155,0.576371,Increased,yes,longer
2467,chr16:58523841:+,0.35405606,0.38853827,Increased,yes,longer
2469,chr16:69085180:+,0.12649682,0.13544098,Increased,yes,longer
2472,chr16:74871367:-,0.10574765,0.12108881,Increased,yes,longer
2475,chr16:77202398:+,0.6709921,0.6838125,Increased,yes,longer
2476,chr16:80970009:-,0.839691,0.8550179,Increased,yes,longer
2485,chr16:84177855:-,0.14382711,0.15600589,Increased,yes,longer
2487,chr16:84565599:-,0.74272686,0.7475741,Increased,yes,longer
2491,chr16:853632:-,0.013380426,0.016262164,Increased,yes,longer
2496,chr16:1444935:-,0.26341188,0.27587438,Increased,yes,longer
2508,chr16:1327016:+,0.2341652,0.25186664,Increased,yes,longer
2510,chr16:22288731:+,0.4159358,0.6317138,Increased,yes,longer
2511,chr16:11868130:-,0.44318646,0.5964661,Increased,yes,longer
2515,chr16:3409362:+,0.27471957,0.3472355,Increased,yes,longer
2517,chr16:3536825:+,0.071252376,0.08846307,Increased,yes,longer
2520,chr16:2771414:-,0.521624,0.5621208,Increased,yes,longer
2523,chr16:12662145:-,0.13444093,0.27437267,Increased,yes,longer
2526,chr16:23061407:-,0.28129292,0.3853029,Increased,yes,longer
2536,chr16:14669235:+,0.1703371,0.3000885,Increased,yes,longer
2537,chr16:51135985:-,0.475714,0.485011,Increased,yes,longer
2543,chr16:53491647:+,0.68885607,0.7238085,Increased,yes,longer
2545,chr16:29698697:+,0.2789396,0.28350556,Increased,yes,longer
2555,chr16:30776305:+,0.19332017,0.19789103,Increased,yes,longer
2558,chr15:67201030:-,0.56773984,0.57811725,Increased,yes,longer
2563,chr15:63142060:+,0.49314252,0.548992,Increased,yes,longer
2572,chr15:82841085:-,0.7618972,0.7833785,Increased,yes,longer
2583,chr15:44562801:+,0.52030826,0.5349394,Increased,yes,longer
2591,chr15:48134632:-,0.33112684,0.47669178,Increased,yes,longer
2613,chr8:28574258:+,0.6122747,0.6206466,Increased,yes,longer
2624,chr8:90058609:-,0.76419705,0.802878,Increased,yes,longer
2630,chr8:73786223:-,0.7660614,0.77187556,Increased,yes,longer
2634,chr8:98159834:+,0.41744685,0.5086251,Increased,yes,longer
2637,chr8:42332447:+,0.30658665,0.3211492,Increased,yes,longer
2640,chr8:74366878:+,0.6941308,0.74670804,Increased,yes,longer
2657,chr8:65602458:-,0.607721,0.64751756,Increased,yes,longer
2668,chr8:19852064:+,0.60522497,0.6182709,Increased,yes,longer
2674,chr8:30678066:-,0.5594988,0.6988914,Increased,yes,longer
2682,chr8:24919092:+,0.78206325,0.80055785,Increased,yes,longer
2685,chr8:15764664:+,0.24491629,0.2672684,Increased,yes,longer
2687,chr16:87698147:-,0.5305867,0.5496596,Increased,yes,longer
2691,chr8:47978157:+,0.70403993,0.76448274,Increased,yes,longer
2692,chr8:18056447:-,0.30516747,0.3456576,Increased,yes,longer
2698,chr19:45349837:-,0.04010942,0.04845791,Increased,yes,longer
2702,chr19:2230691:+,0.0075866235,0.04321941,Increased,yes,longer
2708,chr19:2273487:+,0.41152638,0.41496173,Increased,yes,longer
2710,chr19:3052909:-,0.29094723,0.2984235,Increased,yes,longer
2714,chr19:49840382:+,0.43632036,0.5132108,Increased,yes,longer
2720,chr19:15353522:-,0.546082,0.56545395,Increased,yes,longer
2722,chr19:14950033:-,0.2655726,0.27525952,Increased,yes,longer
2725,chr19:29617249:+,0.061107397,0.082739204,Increased,yes,longer
2736,chr19:34402413:+,0.8198157,0.82222813,Increased,yes,longer
2738,chr19:40231102:-,0.5987198,0.6280709,Increased,yes,longer
2742,chr19:3804023:-,0.32065266,0.32400075,Increased,yes,longer
2752,chr8:141195803:+,0.6408541,0.67866445,Increased,yes,longer
2754,chr19:10260052:+,0.33522284,0.33860064,Increased,yes,longer
2765,chr19:53943940:+,0.1975587,0.21529795,Increased,yes,longer
2767,chr19:18000079:+,0.062007874,0.09115742,Increased,yes,longer
2771,chr19:18442665:-,0.44062048,0.45456943,Increased,yes,longer
2774,chr19:18782332:+,0.7792857,0.7830141,Increased,yes,longer
2783,chr19:43622369:-,0.31195235,0.36248076,Increased,yes,longer
2799,chr7:106248298:-,0.5021801,0.5485834,Increased,yes,longer
2808,chr7:21514816:+,0.16793369,0.34247345,Increased,yes,longer
2813,chr7:24693685:+,0.36627364,0.39244756,Increased,yes,longer
2815,chr7:139043521:-,0.5015985,0.6654427,Increased,yes,longer
2821,chr7:44827209:-,0.2575622,0.2826103,Increased,yes,longer
2825,chr7:156680881:-,0.24885757,0.26608378,Increased,yes,longer
2836,chr7:50590068:-,0.4792538,0.492858,Increased,yes,longer
2841,chr7:30130480:+,0.55230445,0.5908839,Increased,yes,longer
2847,chr7:100615375:+,0.33050448,0.35138422,Increased,yes,longer
2848,chr7:128302755:-,0.43860605,0.77825844,Increased,yes,longer
2865,chr7:11107747:+,0.620548,0.636882,Increased,yes,longer
2874,chr7:12243366:+,0.74504834,0.7594678,Increased,yes,longer
2875,chr7:130393771:-,0.45006415,0.46022692,Increased,yes,longer
2879,chr7:42937852:+,0.6423905,0.8841317,Increased,yes,longer
2880,chr7:43608457:-,0.71669143,0.724895,Increased,yes,longer
2886,chr7:151466012:-,0.5022595,0.5159943,Increased,yes,longer
2889,chr7:44214292:+,0.46974313,0.4922956,Increased,yes,longer
2896,chr9:105552431:+,0.8019408,0.81041104,Increased,yes,longer
2897,chr9:75060578:-,0.7501372,0.7567503,Increased,yes,longer
2900,chr9:109015153:-,0.69334644,0.717929,Increased,yes,longer
2910,chr9:111562972:-,0.13401805,0.14656165,Increased,yes,longer
2919,chr9:4708396:+,0.9462032,0.95177025,Increased,yes,longer
2920,chr9:23690106:-,0.74673057,0.764709,Increased,yes,longer
2923,chr9:130237303:+,0.15081824,0.17586707,Increased,yes,longer
2935,chr9:132261440:-,0.1000131,0.18226787,Increased,yes,longer
2938,chr9:33920401:+,0.5647722,0.6637845,Increased,yes,longer
2946,chr10:98416214:-,0.080823,0.08354915,Increased,yes,longer
2950,chr10:119033673:-,0.29594705,0.7474158,Increased,yes,longer
2959,chr10:119944654:+,0.8330681,0.83969307,Increased,yes,longer
2961,chr10:72059270:-,0.11971172,0.1574329,Increased,yes,longer
2964,chr10:73436805:-,0.30009833,0.3151268,Increased,yes,longer
2969,chr10:84518511:+,0.650432,0.71031296,Increased,yes,longer
2980,chr10:92046692:-,0.2878194,0.3153781,Increased,yes,longer
3004,chr10:125853694:+,0.30818048,0.39874113,Increased,yes,longer
3009,chr10:129835288:-,0.554913,0.68526113,Increased,yes,longer
3018,chr10:110606044:+,0.7562587,0.7686937,Increased,yes,longer
3024,chr10:59788763:-,0.7040942,0.77092123,Increased,yes,longer
3026,chr10:35008551:-,0.07877425,0.20656458,Increased,yes,longer
3029,chr10:35571793:+,0.42318767,0.4795506,Increased,yes,longer
3036,chr10:67796888:-,0.20268515,0.43681726,Increased,yes,longer
3041,chr10:80532345:+,0.1907234,0.30943102,Increased,yes,longer
3043,chr17:29255839:-,0.7288013,0.951984,Increased,yes,longer
3050,chr17:44318669:+,0.018970788,0.02391725,Increased,yes,longer
3054,chr17:58734329:+,0.20869756,0.26230398,Increased,yes,longer
3065,chr17:46942019:+,0.13299231,0.1871736,Increased,yes,longer
3070,chr17:59950423:+,0.76218927,0.77078426,Increased,yes,longer
3086,chr17:30468678:+,0.39745376,0.44321412,Increased,yes,longer
3089,chr17:30526813:+,0.75023043,0.7600413,Increased,yes,longer
3090,chr17:63745250:-,0.46045977,0.4727089,Increased,yes,longer
3103,chr17:64498254:-,0.77058077,0.771921,Increased,yes,longer
3105,chr17:32328442:-,0.6401387,0.65731066,Increased,yes,longer
3110,chr17:32483318:+,0.8208283,0.828965,Increased,yes,longer
3112,chr17:42572712:+,0.17282082,0.27994508,Increased,yes,longer
3116,chr17:42700275:-,0.37772834,0.48812664,Increased,yes,longer
3118,chr17:50381238:-,0.33253595,0.34551612,Increased,yes,longer
3121,chr17:43032039:+,0.6774883,0.7261743,Increased,yes,longer
3122,chr17:44076753:-,0.32239312,0.3327486,Increased,yes,longer
3128,chr17:50756213:+,0.62302977,0.64269996,Increased,yes,longer
3131,chr17:64542283:-,0.31756333,0.40333968,Increased,yes,longer
3133,chr17:44850287:-,0.021704044,0.054813962,Increased,yes,longer
3139,chr17:2043891:+,0.098666735,0.12073372,Increased,yes,longer
3143,chr17:69553863:+,0.7404759,0.76875305,Increased,yes,longer
3150,chr17:74839750:+,0.071616516,0.09288059,Increased,yes,longer
3152,chr17:28347007:+,0.38160622,0.38955432,Increased,yes,longer
3157,chr17:28702229:+,0.25040698,0.2614893,Increased,yes,longer
3163,chr4:41960553:+,0.11343433,0.14986472,Increased,yes,longer
3168,chr4:48426196:+,0.5093138,0.52544785,Increased,yes,longer
3170,chr4:48861246:+,0.41560018,0.61224306,Increased,yes,longer
3172,chr4:51916835:+,0.7122225,0.72799146,Increased,yes,longer
3181,chr4:56330608:+,0.43492872,0.4813625,Increased,yes,longer
3185,chr4:86012296:-,0.07215932,0.118079096,Increased,yes,longer
3192,chr4:140620784:-,0.61278564,0.6245145,Increased,yes,longer
3196,chr4:141234694:+,0.23357205,0.24611324,Increased,yes,longer
3215,chr4:153339316:+,0.83115023,0.84331506,Increased,yes,longer
3218,chr4:26756215:+,0.25758547,0.26956362,Increased,yes,longer
3223,chr4:151120286:-,0.37667236,0.4161971,Increased,yes,longer
3227,chr4:27024184:+,0.5186676,0.56841934,Increased,yes,longer
3232,chr4:39126226:+,0.4639635,0.6347581,Increased,yes,longer
3235,chr11:125928829:+,0.5501925,0.6856444,Increased,yes,longer
3238,chr11:20383775:+,0.39156932,0.42385048,Increased,yes,longer
3239,chr11:116773802:-,0.71182716,0.73345816,Increased,yes,longer
3244,chr11:47617316:-,0.21127515,0.2651373,Increased,yes,longer
3247,chr11:121191489:+,0.6029838,0.6154075,Increased,yes,longer
3249,chr11:121313408:+,0.66071755,0.72349215,Increased,yes,longer
3251,chr11:122963861:+,0.5421483,0.62591636,Increased,yes,longer
3256,chr11:124146900:+,0.36033666,0.41136068,Increased,yes,longer
3258,chr11:64234280:+,0.098060764,0.107127324,Increased,yes,longer
3260,chr11:59208587:+,0.2463424,0.40323406,Increased,yes,longer
3261,chr11:64852735:-,0.1677277,0.18136235,Increased,yes,longer
3266,chr11:126349998:+,0.27193952,0.29248968,Increased,yes,longer
3267,chr11:68154864:-,0.43553916,0.8498175,Increased,yes,longer
3273,chr11:68615331:+,0.57984674,0.6381932,Increased,yes,longer
3275,chr11:60923441:+,0.57354915,0.69619477,Increased,yes,longer
3276,chr11:90200441:-,0.7328689,0.76833904,Increased,yes,longer
3281,chr11:73369303:+,0.01366702,0.037444323,Increased,yes,longer
3283,chr11:10511934:-,0.28863108,0.34441352,Increased,yes,longer
3291,chr11:33357020:+,0.85470843,0.8579104,Increased,yes,longer
3295,chr11:33740958:-,0.041120633,0.07378216,Increased,yes,longer
3308,chr11:16758103:+,0.33771428,0.3622473,Increased,yes,longer
3312,chr11:3675019:-,0.680884,0.80299515,Increased,yes,longer
3315,chr11:68052860:-,0.75218636,0.7663522,Increased,yes,longer
3323,chr12:121917863:+,0.3715643,0.40518647,Increased,yes,longer
3326,chr12:108645112:-,0.5842859,0.58888435,Increased,yes,longer
3329,chr12:30709553:-,0.39659077,0.50490403,Increased,yes,longer
3340,chr12:51061206:-,0.8279708,0.83473366,Increased,yes,longer
3346,chr12:122504727:-,0.64634424,0.79001164,Increased,yes,longer
3349,chr12:62644004:-,0.44996408,0.50677156,Increased,yes,longer
3353,chr12:95515835:+,0.14933434,0.28808126,Increased,yes,longer
3367,chr12:12326056:-,0.53852814,0.55438954,Increased,yes,longer
3375,chr12:111817529:+,0.16286778,0.20292744,Increased,yes,longer
3376,chr12:112026689:-,0.15182418,0.16611335,Increased,yes,longer
3382,chr12:122980041:+,0.130418,0.13163188,Increased,yes,longer
3384,chr12:123662603:+,0.886952,0.8890858,Increased,yes,longer
3385,chr12:46183059:-,0.7157672,0.8004508,Increased,yes,longer
3388,chr12:116711099:-,0.15967728,0.2319533,Increased,yes,longer
3397,chr12:54351843:+,0.81968105,0.8248563,Increased,yes,longer
3401,chr12:64880819:+,0.45856777,0.46907896,Increased,yes,longer
3405,chr12:67319950:+,0.57981783,0.5959066,Increased,yes,longer
3410,chr12:68745809:+,0.49437472,0.5581802,Increased,yes,longer
3412,chr12:70354992:+,0.3502967,0.4467207,Increased,yes,longer
3415,chr12:69274357:+,0.89464015,0.8979757,Increased,yes,longer
3416,chr12:75490858:-,0.6388779,0.676824,Increased,yes,longer
3441,chr12:21518157:+,0.59370476,0.62260157,Increased,yes,longer
3448,chr12:22193391:-,0.7804965,0.8092121,Increased,yes,longer
3454,chr12:8941462:+,0.30544448,0.33407336,Increased,yes,longer
3466,chr6:87342324:+,0.32613325,0.3583092,Increased,yes,longer
3475,chr6:125980241:+,0.6025498,0.7592838,Increased,yes,longer
3477,chr6:125932032:+,0.5212006,0.5465982,Increased,yes,longer
3489,chr6:37630680:-,0.31767318,0.34070188,Increased,yes,longer
3494,chr6:53100870:+,0.63518864,0.64452124,Increased,yes,longer
3504,chr6:57170201:+,0.21296503,0.24016176,Increased,yes,longer
3510,chr6:57185211:+,0.15639004,0.3139131,Increased,yes,longer
3511,chr6:57186995:-,0.64064807,0.72606677,Increased,yes,longer
3527,chr6:24704356:+,0.1630067,0.40458387,Increased,yes,longer
3530,chr6:70862011:+,0.7042604,0.9034756,Increased,yes,longer
3531,chr6:24704864:-,0.0026609688,0.980644,Increased,yes,longer
3538,chr6:107660139:+,0.56711066,0.70750844,Increased,yes,longer
3540,chr6:108211513:-,0.7851222,0.8427299,Increased,yes,longer
3543,chr6:109829111:+,0.5868908,0.63921046,Increased,yes,longer
3544,chr6:138088505:-,0.38302806,0.4291034,Increased,yes,longer
3560,chr6:170407065:+,0.5138445,0.5831135,Increased,yes,longer
3563,chr6:485155:-,0.46470746,0.49663126,Increased,yes,longer
3569,chr6:75716536:+,0.066353664,0.180092,Increased,yes,longer
3572,chr6:4064982:+,0.9224883,0.92446184,Increased,yes,longer
3574,chr6:26476619:+,0.48083758,0.58780897,Increased,yes,longer
3576,chr12:132585185:+,0.46333104,0.4678075,Increased,yes,longer
3596,chr5:151661449:-,0.9145383,0.92283666,Increased,yes,longer
3622,chr5:157741446:+,0.66036844,0.67138785,Increased,yes,longer
3632,chr5:31400496:-,0.63568175,0.67266965,Increased,yes,longer
3637,chr5:31329144:+,0.511302,0.67142946,Increased,yes,longer
3647,chr5:97037510:+,0.95103806,0.9554284,Increased,yes,longer
3648,chr5:34905262:-,0.68849665,0.6999781,Increased,yes,longer
3658,chr5:65589690:-,0.4776922,0.48681408,Increased,yes,longer
3668,chr5:134901634:+,0.027299456,0.051564813,Increased,yes,longer
3669,chr5:40711577:-,0.78576523,0.79597986,Increased,yes,longer
3679,chr5:146511962:+,0.61864936,0.6590544,Increased,yes,longer
3680,chr5:147390810:-,0.73272717,0.76817894,Increased,yes,longer
3688,chr5:172952680:+,0.54882205,0.5652286,Increased,yes,longer
3702,chr3:186546068:-,0.4350418,0.53056234,Increased,yes,longer
3716,chr3:122412333:+,0.4539345,0.47623903,Increased,yes,longer
3719,chr3:122423586:-,0.056767553,0.15208802,Increased,yes,longer
3743,chr3:141944429:-,0.5830962,0.6633855,Increased,yes,longer
3748,chr3:167683301:-,0.47505748,0.52519584,Increased,yes,longer
3755,chrY:12860838:+,0.9195095,0.9247169,Increased,yes,longer
3763,chr3:180982749:+,0.64136446,0.70075876,Increased,yes,longer
3767,chr3:107811204:+,0.60532963,0.75404674,Increased,yes,longer
3777,chr3:124749270:+,0.16923097,0.2772138,Increased,yes,longer
3785,chr3:131462211:-,0.35405114,0.43419042,Increased,yes,longer
3789,chr3:50596168:+,0.48975748,0.49851185,Increased,yes,longer
3792,chr3:149738476:-,0.5718368,0.5988257,Increased,yes,longer
3798,chr3:183919937:-,0.45655417,0.49190572,Increased,yes,longer
3802,chr3:183684476:+,0.398854,0.8321734,Increased,yes,longer
3811,chr3:70955667:-,0.023049582,0.67080057,Increased,yes,longer
3814,chr3:184335351:+,0.35671642,0.37075627,Increased,yes,longer
3815,chr3:52708443:-,0.80770695,0.8221133,Increased,yes,longer
3825,chr2:74153538:-,0.43437052,0.4412035,Increased,yes,longer
3832,chr2:112541738:+,0.29968172,0.33388942,Increased,yes,longer
3834,chr2:95416615:+,0.2357905,0.4686579,Increased,yes,longer
3839,chr2:113706781:-,0.38869795,0.56668603,Increased,yes,longer
3845,chr2:152116801:-,0.6366705,0.65702134,Increased,yes,longer
3856,chr2:161411715:+,0.67082787,0.6785842,Increased,yes,longer
3866,chr2:162363120:+,0.73578686,0.772121,Increased,yes,longer
3870,chr2:54671445:+,0.31917226,0.35491347,Increased,yes,longer
3872,chr2:74533176:+,0.035719596,0.050572403,Increased,yes,longer
3876,chr2:55287846:-,0.17023866,0.35098636,Increased,yes,longer
3896,chr2:98618512:+,0.76417816,0.78653485,Increased,yes,longer
3899,chr2:61868503:-,0.08690769,0.55983853,Increased,yes,longer
3904,chr2:63046484:+,0.7273152,0.7327089,Increased,yes,longer
3909,chr2:197475301:+,0.093686424,0.17224596,Increased,yes,longer
3910,chr2:197389786:-,0.6332136,0.63794136,Increased,yes,longer
3913,chr2:100391860:-,0.32975137,0.33525342,Increased,yes,longer
3916,chr2:197552378:+,0.211509,0.23889185,Increased,yes,longer
3926,chr2:218633348:-,0.023882817,0.06438715,Increased,yes,longer
3930,chr2:219250337:+,0.20081773,0.20716028,Increased,yes,longer
3931,chr2:241227291:-,0.45146462,0.4761817,Increased,yes,longer
3935,chr2:241183651:+,0.1455451,0.14898683,Increased,yes,longer
3943,chr2:8684450:+,0.8052442,0.8701422,Increased,yes,longer
3947,chr2:32618875:+,0.2587831,0.29455453,Increased,yes,longer
3950,chr2:170966915:+,0.38411093,0.4168687,Increased,yes,longer
3952,chr2:36838647:-,0.4862004,0.50805116,Increased,yes,longer
3991,chr2:147930396:-,0.93230194,0.9664843,Increased,yes,longer
3996,chr2:69457997:-,0.70392025,0.7267573,Increased,yes,longer
4000,chr2:201377207:-,0.8547743,0.8616377,Increased,yes,longer
4003,chr2:70210205:-,0.4421328,0.45276442,Increased,yes,longer
4015,chr2:221418036:-,0.7410051,0.80820596,Increased,yes,longer
4017,chr2:222566899:-,0.7245024,0.7373786,Increased,yes,longer
4020,chr2:73609914:+,0.25790966,0.2952796,Increased,yes,longer
4023,chr1:147626212:+,0.7019966,0.7256915,Increased,yes,longer
4037,chr1:178921839:+,0.4960227,0.6110903,Increased,yes,longer
4044,chr1:6185032:-,0.28421456,0.5863627,Increased,yes,longer
4053,chr1:109203946:+,7.503002e-05,0.9937894,Increased,yes,longer
4061,chr1:111716688:+,0.66180646,0.6761658,Increased,yes,longer
4068,chr1:35176380:-,0.44903514,0.80933636,Increased,yes,longer
4075,chr1:156463727:-,0.5023599,0.56290066,Increased,yes,longer
4080,chr1:184629019:+,0.7661908,0.7820519,Increased,yes,longer
4088,chr1:185296391:-,0.43380806,0.47660804,Increased,yes,longer
4092,chr1:11919591:-,0.50150055,0.5115325,Increased,yes,longer
4109,chr1:193014333:-,0.7492187,0.7661649,Increased,yes,longer
4122,chr1:113697209:-,0.40067554,0.41659164,Increased,yes,longer
4135,chr1:231277922:+,0.11106366,0.38363075,Increased,yes,longer
4138,chr1:236552421:+,0.79519004,0.8538283,Increased,yes,longer
4142,chr1:232397967:-,0.32010758,0.34762964,Increased,yes,longer
