V1,PAS_ID,original_PAS_pred_narrow,original_PAS_pred,usage,sig
1208,chr2:70656789:-,0.10093914,0.12629937,Increased,yes
1213,chr1:178481205:+,0.6404222,0.7135309,Increased,yes
1217,chr14:103503827:+,0.44578764,0.46069455,Increased,yes
1219,chr12:98606364:+,0.5019689,0.7035364,Increased,yes
1221,chr3:172400700:+,0.45468774,0.48906654,Increased,yes
1222,chr2:28416690:+,0.4122157,0.43138748,Decreased,yes
1224,chr3:128814096:+,0.18466057,0.19208463,Decreased,yes
1226,chr12:108522214:-,0.2711095,0.316918,Increased,yes
1229,chr3:45011470:+,0.42205662,0.42439654,Increased,yes
1232,chr3:12583370:+,0.4860954,0.50040615,Increased,yes
1234,chr11:114450276:+,0.82111335,0.8333513,Increased,yes
1238,chr11:114410410:+,0.46640977,0.4826551,Increased,yes
1239,chr17:28394647:-,0.62150216,0.6355041,Increased,yes
1242,chr1:208022366:-,0.11832836,0.6750285,Decreased,yes
1244,chr17:28750078:+,0.17207617,0.20814116,Increased,yes
1246,chr8:80967812:-,0.33886987,0.6711103,Decreased,yes
1248,chr19:33130305:+,0.13981463,0.19807181,Decreased,yes
1251,chr10:103088156:-,0.34505576,0.37927812,Decreased,yes
1252,chr10:96518110:-,0.7236873,0.7601402,Increased,yes
1259,chr2:182794461:+,0.6393824,0.6758065,Increased,yes
1260,chr16:27460613:-,0.23818329,0.71112406,Increased,yes
1263,chrX:111292127:-,0.54157203,0.61656827,Increased,yes
1266,chr2:171748409:+,0.5700988,0.59333503,Increased,yes
1270,chr7:100574659:-,0.035338588,0.047476422,Increased,yes
1271,chr11:95768953:-,0.6137257,0.6568751,Increased,yes
1273,chr1:19338775:-,0.014800357,0.9680936,Increased,yes
1277,chr1:236215994:+,0.88738215,0.9051213,Increased,yes
1278,chr4:128863923:+,0.6283223,0.6480975,Decreased,yes
1282,chrX:119584422:+,0.8149728,0.865772,Increased,yes
1286,chr8:38412730:-,0.21508561,0.24049845,Increased,yes
1289,chr22:45601132:+,0.19945565,0.20457236,Decreased,yes
1293,chr18:46810444:-,0.47849417,0.5378583,Increased,yes
1298,chr10:20780629:-,0.47677904,0.5050571,Increased,yes
1302,chr11:77026590:+,0.21916829,0.31915393,Decreased,yes
1305,chr4:39782730:+,0.17098197,0.6862793,Decreased,yes
1309,chr18:42087832:+,0.5119767,0.5721259,Increased,yes
1312,chr12:4360022:+,0.8637421,0.8742378,Decreased,yes
1316,chr14:101927685:+,0.24530196,0.6289141,Increased,yes
1318,chr16:5367007:+,0.41036078,0.56844485,Increased,yes
1321,chr10:21743628:+,0.6218909,0.6465613,Increased,yes
1322,chr1:51789211:-,0.2636308,0.3169995,Decreased,yes
1326,chr8:18029946:+,0.63893354,0.6484834,Increased,yes
1328,chr17:78108821:+,0.3481387,0.36862913,Decreased,yes
1330,chr20:33650030:+,0.20348026,0.24324635,Increased,yes
1332,chr9:119166719:-,0.06945156,0.18346773,Decreased,yes
1333,chr11:1274371:-,0.53159964,0.6189484,Increased,yes
1336,chr7:43953571:+,0.2275003,0.26785427,Decreased,yes
1338,chr2:178463665:-,0.49225786,0.52091235,Increased,yes
1343,chr2:178399183:+,0.4876819,0.6406462,Increased,yes
1345,chr2:216206280:+,0.26411736,0.30626348,Decreased,yes
1346,chr1:46557418:-,0.6126023,0.63439316,Increased,yes
1349,chr10:70150206:-,0.88837945,0.8939988,Increased,yes
1353,chr12:48043562:-,0.15994948,0.16933197,Decreased,yes
1356,chr8:11839297:+,0.12562405,0.13145475,Increased,yes
1358,chr19:10833486:+,0.12240022,0.13935634,Increased,yes
1367,chr6:132460351:-,0.23627411,0.25982428,Decreased,yes
1368,chr20:46349737:-,0.14802112,0.1578967,Decreased,yes
1371,chr3:97257963:+,0.70891356,0.72947806,Increased,yes
1373,chr9:3218301:-,0.69977474,0.71428037,Increased,yes
1380,chr2:151482169:+,0.8449009,0.8564565,Increased,yes
1385,chr12:71800285:+,0.86347485,0.8675132,Increased,yes
1387,chr9:2193621:+,0.38650197,0.64521146,Increased,yes
1389,chr9:2789836:-,0.37385145,0.5546503,Increased,yes
1396,chr15:78595309:-,0.37017995,0.4202815,Increased,yes
1399,chr7:135370953:-,0.5966028,0.7144388,Increased,yes
1401,chr14:73223690:+,0.62093294,0.65223026,Increased,yes
1402,chr14:102080741:-,0.35900414,0.3710917,Decreased,yes
1408,chr20:36528632:+,0.14013214,0.15274666,Increased,yes
1409,chr11:133896443:-,0.81787235,0.82606226,Increased,yes
1411,chr6:108041411:-,0.24211097,0.3952613,Increased,yes
1416,chr18:65885138:+,0.22328244,0.25132516,Decreased,yes
1419,chr14:69243628:+,0.16367497,0.17781046,Decreased,yes
1421,chr14:67651184:+,0.14940408,0.17610827,Increased,yes
1429,chr3:132679636:+,0.20704551,0.27596518,Increased,yes
1431,chr9:96500114:-,0.7258858,0.73797035,Increased,yes
1433,chr9:96754555:-,0.4909965,0.5298488,Increased,yes
1437,chr19:19792710:-,0.5389796,0.59200656,Increased,yes
1439,chr5:141940151:+,0.33549377,0.34463838,Increased,yes
1440,chr1:53916573:-,0.4216414,0.43258673,Decreased,yes
1442,chr5:37381685:+,0.00091209065,0.26927793,Decreased,yes
1445,chr2:200823843:+,0.6901028,0.70595247,Increased,yes
1449,chr18:50954253:+,0.34760717,0.5417054,Increased,yes
1453,chr2:134957394:+,0.5664502,0.6134645,Increased,yes
1455,chr6:70561028:+,0.14066099,0.18278861,Decreased,yes
1458,chr2:164684822:-,0.35390994,0.508957,Decreased,yes
1459,chrX:70504365:+,0.42776817,0.43776625,Increased,yes
1463,chr1:210246531:+,0.262426,0.27986014,Increased,yes
1464,chr1:211374844:+,0.050007924,0.16056517,Decreased,yes
1466,chr5:154969410:+,0.38805154,0.40575668,Increased,yes
1467,chr5:154887478:-,0.09826018,0.16571344,Decreased,yes
1470,chr17:48061479:+,0.31870943,0.35462093,Increased,yes
1471,chr3:122909195:-,0.24804692,0.2641626,Increased,yes
1473,chr3:119821321:-,0.93493825,0.9370186,Increased,yes
1475,chr12:1236815:+,0.09309589,0.11718218,Decreased,yes
1477,chr2:61477934:-,0.7578144,0.76885754,Decreased,yes
1480,chr3:149962126:+,0.4726296,0.5110238,Increased,yes
1481,chr6:89631503:-,0.10540433,0.12191741,Increased,yes
1483,chr9:86287734:-,0.32961267,0.6202802,Increased,yes
1485,chr17:19770830:-,0.42578638,0.43703422,Decreased,yes
1489,chr5:72910329:+,0.5669329,0.5901441,Decreased,yes
1493,chr13:72755403:-,0.5796425,0.7056644,Increased,yes
1496,chr13:44939248:-,0.5299623,0.5382779,Increased,yes
1499,chr13:32777808:+,0.22906585,0.2832973,Increased,yes
1502,chr5:41730065:-,0.78922504,0.8026004,Increased,yes
1504,chr19:58473573:+,0.04539356,0.047620676,Increased,yes
1506,chr19:57571015:-,0.021225225,0.038244728,Decreased,yes
1508,chr19:57780614:+,0.032127,0.1419362,Decreased,yes
1512,chr19:57222844:+,0.37626845,0.3885677,Decreased,yes
1513,chr4:68310387:-,0.1489891,0.31863755,Increased,yes
1516,chr3:87255498:+,0.6109801,0.71382904,Increased,yes
1518,chr1:40423320:+,0.25378814,0.2724188,Decreased,yes
1520,chr1:39756767:+,0.760044,0.8022148,Increased,yes
1523,chr1:40294006:+,0.4315266,0.56022227,Decreased,yes
1526,chr12:108782699:-,0.60679656,0.6129936,Decreased,yes
1528,chr12:13084012:+,0.34989214,0.3978669,Increased,yes
1531,chr12:14786479:-,0.30185214,0.49511892,Decreased,yes
1536,chr2:24770525:+,0.25315535,0.4505931,Increased,yes
1539,chr2:27070620:+,0.51925474,0.5227208,Increased,yes
1540,chr2:25926602:-,0.2652794,0.2987786,Increased,yes
1543,chr2:26137410:+,0.16197018,0.49166048,Increased,yes
1544,chr2:26190642:-,0.10641764,0.12674536,Increased,yes
1546,chr11:33705282:-,0.097422734,0.10515188,Decreased,yes
1550,chrX:77505713:-,0.32346883,0.39280596,Decreased,yes
1553,chr5:69351727:-,0.6195077,0.7728313,Decreased,yes
1558,chr3:169789086:+,0.12814486,0.18878429,Increased,yes
1562,chr5:78480738:+,0.55476993,0.6345594,Increased,yes
1565,chr6:105277768:-,0.05935509,0.36778522,Decreased,yes
1569,chr6:104728921:-,0.2546058,0.29759082,Decreased,yes
1571,chr18:12987534:+,0.6382926,0.652646,Increased,yes
1573,chr6:161117377:+,0.47222286,0.48476943,Decreased,yes
1575,chr7:134442356:-,0.63710177,0.6414206,Decreased,yes
1576,chr8:86561411:+,0.2041623,0.66487825,Decreased,yes
1579,chr11:70436574:+,0.7172335,0.73281133,Increased,yes
1583,chr8:38262766:+,0.30628628,0.36462837,Increased,yes
1586,chr1:51287811:-,0.015781568,0.025885593,Decreased,yes
1588,chr1:51354414:-,0.6478035,0.6613823,Increased,yes
1591,chr4:139741884:+,0.87368405,0.89810896,Increased,yes
1592,chr9:33039066:+,0.4294171,0.49803424,Decreased,yes
1596,chr9:33281512:+,0.42367795,0.45524055,Decreased,yes
1597,chr9:33348730:+,0.41986758,0.45826268,Decreased,yes
1601,chr5:62388625:-,0.17776679,0.3380155,Decreased,yes
1603,chr5:62628581:+,0.33944863,0.39192173,Increased,yes
1604,chr10:13317430:-,0.32511505,0.34336704,Increased,yes
1607,chr1:236215556:-,0.58347625,0.5960131,Decreased,yes
1610,chrX:18828960:+,0.47963014,0.49414954,Increased,yes
1611,chrX:53532103:-,0.6014118,0.6999444,Increased,yes
1614,chr11:111782195:-,0.25362355,0.3005252,Increased,yes
1616,chr4:8366605:-,0.012084806,0.03471291,Decreased,yes
1620,chr11:95834094:-,0.5385249,0.55364287,Decreased,yes
1622,chr19:48879061:+,0.4393186,0.50235504,Increased,yes
1623,chr7:100889994:-,0.01665679,0.020792343,Increased,yes
1625,chr17:28048924:+,0.38348925,0.39683175,Increased,yes
1628,chr17:78424658:+,0.28927132,0.3157255,Decreased,yes
1629,chr16:56348133:+,0.4129214,0.6533094,Decreased,yes
1635,chr16:56479122:+,0.25953063,0.28581414,Increased,yes
1639,chr4:2841095:+,0.5458277,0.6081249,Increased,yes
1641,chr4:2938113:-,0.05291246,0.06393907,Decreased,yes
1644,chr14:50243406:-,0.3134298,0.34082717,Increased,yes
1646,chr14:52009536:+,0.0663612,0.18587518,Increased,yes
1648,chr2:69881366:+,0.25473645,0.4414155,Increased,yes
1651,chr12:27803039:+,0.580439,0.6091164,Increased,yes
1653,chr20:58911190:+,0.5112668,0.78772604,Increased,yes
1655,chr12:32745546:+,0.4416454,0.50316787,Increased,yes
1656,chr20:59836546:+,0.003293612,0.016569052,Decreased,yes
1659,chr12:29337354:-,0.39357087,0.51919615,Increased,yes
1665,chr20:56369389:-,0.89932233,0.9016006,Increased,yes
1668,chr11:77889574:+,0.5056186,0.5829556,Increased,yes
1670,chr17:62452106:+,0.4387594,0.7999685,Increased,yes
1672,chr19:54154510:+,0.089982115,0.11875547,Decreased,yes
1677,chr2:119983810:+,0.40349758,0.43281773,Increased,yes
1683,chr2:117832377:+,0.4439389,0.44897828,Increased,yes
1685,chr20:31944955:-,0.6110138,0.6170621,Decreased,yes
1687,chr20:36232798:+,0.5248512,0.53992075,Increased,yes
1688,chr13:110878540:-,0.6522678,0.6817706,Increased,yes
1691,chr3:51384196:+,0.099980846,0.12306695,Increased,yes
1694,chr14:103738148:-,0.1653716,0.18209234,Decreased,yes
1697,chr20:3875451:+,0.41075513,0.7593378,Increased,yes
1698,chr20:21346415:+,0.039222166,0.084715836,Decreased,yes
1701,chr20:17942207:-,0.13569131,0.1469461,Increased,yes
1706,chr12:111902220:+,0.30309337,0.4091787,Increased,yes
1707,chr20:13714325:-,0.5080412,0.5249454,Decreased,yes
1709,chr12:121308246:-,0.30676368,0.3232939,Increased,yes
1711,chr20:18383368:-,0.86184424,0.86718065,Increased,yes
1714,chr12:121429098:-,0.05243084,0.093178965,Increased,yes
1719,chr20:13389848:-,0.48731983,0.53577006,Decreased,yes
1721,chr12:120161488:-,0.0008746952,0.027330127,Decreased,yes
1722,chr20:5924100:+,0.0014346831,0.055464476,Increased,yes
1724,chr12:111642146:-,0.3969427,0.4140526,Increased,yes
1727,chr16:31191776:+,0.050000694,0.06565635,Decreased,yes
1729,chr19:34687063:+,0.26096246,0.27591503,Decreased,yes
1731,chr16:4511325:-,0.19314188,0.20692965,Decreased,yes
1732,chr12:6747996:-,0.570428,0.5767263,Increased,yes
1734,chr14:94048928:+,0.21319123,0.22262911,Decreased,yes
1736,chr14:64478052:-,0.61915505,0.63537097,Increased,yes
1739,chr10:125836339:-,0.7190692,0.7227502,Increased,yes
1744,chr14:76214472:+,0.20367482,0.27001727,Increased,yes
1745,chr9:92031147:-,0.4404392,0.5431085,Increased,yes
1750,chr14:96567115:+,0.8738349,0.93422043,Increased,yes
1752,chr14:99511514:+,0.42446908,0.43336892,Increased,yes
1753,chr7:141002609:-,0.82333004,0.89375836,Increased,yes
1755,chr1:26946396:+,0.34607974,0.35443595,Decreased,yes
1758,chr16:523011:+,0.15543507,0.16556007,Decreased,yes
1762,chr12:133214831:+,0.27281618,0.30408016,Increased,yes
1764,chr1:39569593:-,0.008731452,0.018592764,Decreased,yes
1766,chr19:8266454:+,0.08301926,0.4839759,Increased,yes
1767,chr1:21678902:-,0.5394007,0.55292773,Increased,yes
1771,chrX:68842161:+,0.3556649,0.82347727,Increased,yes
1773,chr16:70252386:-,0.034646973,0.103499,Increased,yes
1774,chr16:74447429:-,0.43155965,0.44079143,Increased,yes
1777,chr16:24826222:+,0.7022817,0.77619624,Increased,yes
1779,chr19:39428231:+,0.42923862,0.46264803,Increased,yes
1782,chr12:122984433:-,0.013315991,0.023549521,Increased,yes
1783,chr7:105454710:-,0.48744795,0.5785338,Increased,yes
1786,chr7:108147649:-,0.21668518,0.2632688,Decreased,yes
1789,chr7:107924233:-,0.0015028599,0.16176075,Decreased,yes
1792,chr7:107921182:+,0.37838605,0.43662623,Increased,yes
1794,chr18:57029789:+,0.39336196,0.45095068,Decreased,yes
1795,chr18:56597209:-,0.3660384,0.40884244,Increased,yes
1798,chr4:25747438:-,0.6265841,0.75655,Increased,yes
1800,chr3:133575112:+,0.0010616789,0.055428658,Decreased,yes
1802,chr8:76792367:+,0.33875182,0.399019,Decreased,yes
1805,chr11:22379498:+,0.34240168,0.37231398,Decreased,yes
1806,chr6:153004460:-,0.59533024,0.6916726,Decreased,yes
1810,chr17:44022888:-,0.2078261,0.33872867,Increased,yes
1811,chr14:20446404:-,0.0046563316,0.046090893,Decreased,yes
1813,chr14:23346006:-,0.3758921,0.39692327,Decreased,yes
1815,chr14:30617650:+,0.10963076,0.19053331,Decreased,yes
1823,chr14:21211809:-,0.017830048,0.39916086,Increased,yes
1824,chr14:21351478:-,0.14503723,0.16184208,Increased,yes
1827,chr14:21498908:+,0.1670107,0.18589684,Increased,yes
1831,chr14:39136971:+,0.6314527,0.6418319,Decreased,yes
1833,chr14:24239775:-,0.010560667,0.039029934,Decreased,yes
1834,chr5:116443555:-,0.1375712,0.93284786,Increased,yes
1836,chr15:50558051:-,0.72744393,0.78354335,Increased,yes
1841,chr1:35930529:+,0.32817718,0.39587432,Increased,yes
1843,chr17:35007897:-,0.06633567,0.07158503,Decreased,yes
1845,chr17:76738529:+,0.53528464,0.5999574,Increased,yes
1847,chr8:26657901:+,0.19898874,0.24256727,Decreased,yes
1851,chr1:217608185:-,0.5756672,0.58549595,Increased,yes
1852,chr6:127288713:-,0.8295576,0.8511474,Increased,yes
1855,chr3:37053007:-,0.43530557,0.47422588,Increased,yes
1858,chr3:42547970:-,0.3408732,0.3793226,Increased,yes
1862,chrX:48824970:+,0.21256481,0.2380021,Increased,yes
1863,chr17:40301982:+,0.042033385,0.103900686,Increased,yes
1866,chrX:75304885:+,0.40629974,0.42015108,Increased,yes
1867,chr5:138187651:-,0.50727487,0.7071742,Increased,yes
1869,chr2:47482419:+,0.16729788,0.55551624,Decreased,yes
1872,chr11:118603035:+,0.34535232,0.3588019,Decreased,yes
1874,chr9:120816353:-,0.70475554,0.71437836,Decreased,yes
1875,chr9:129094796:-,0.05700008,0.06363083,Increased,yes
1878,chr10:100232412:-,0.12756252,0.25585443,Decreased,yes
1879,chr10:92030997:+,0.20776084,0.2440618,Decreased,yes
1882,chr10:122992447:-,0.76595706,0.77328867,Decreased,yes
1883,chr10:95311773:-,0.8098977,0.83502877,Increased,yes
1887,chr10:97879161:-,0.072495125,0.1615164,Decreased,yes
1889,chr10:28682704:+,0.09404457,0.58993536,Decreased,yes
1892,chr19:55364383:-,0.47210485,0.50623643,Increased,yes
1894,chr10:28620992:+,0.6248799,0.7253669,Decreased,yes
1897,chr10:35211874:+,0.11937235,0.1438445,Decreased,yes
1902,chr6:35573590:-,0.398548,0.683258,Increased,yes
1904,chr6:35833034:-,0.63340026,0.86589515,Increased,yes
1906,chr6:52686277:+,0.73025674,0.7390647,Decreased,yes
1908,chr6:44447042:+,0.770577,0.7972977,Decreased,yes
1911,chr6:27450747:-,0.28103754,0.42477328,Decreased,yes
1914,chr10:67918384:+,0.1478346,0.17321357,Increased,yes
1915,chr10:68342273:+,0.7964031,0.801753,Decreased,yes
1918,chr9:27064957:+,0.4091047,0.5385709,Decreased,yes
1919,chr9:5128081:+,0.63426185,0.76915187,Increased,yes
1925,chr1:86748183:+,0.83625215,0.8598599,Increased,yes
1927,chr10:100364824:+,0.7845195,0.8106634,Increased,yes
1928,chr10:114431112:-,0.39071855,0.5841729,Increased,yes
1930,chr9:5776663:-,0.70830697,0.7179212,Increased,yes
1936,chr10:27542237:+,0.6862275,0.7582837,Increased,yes
1937,chr10:33177498:-,0.39393455,0.42479676,Increased,yes
1941,chr10:24908302:-,0.5221561,0.57039344,Decreased,yes
1942,chr10:70112007:+,0.113711834,0.15916716,Decreased,yes
1945,chr10:50133508:+,0.7789038,0.7827528,Increased,yes
1947,chr19:38370942:+,0.27064052,0.4224822,Increased,yes
1948,chr19:38383474:+,0.032539666,0.05080345,Decreased,yes
1950,chr16:30850979:-,0.4011017,0.7123339,Increased,yes
1955,chr19:1274807:+,0.04313186,0.048381727,Increased,yes
1956,chr19:2425624:-,0.01695395,0.020814467,Decreased,yes
1960,chr19:542086:+,0.10651455,0.109789126,Increased,yes
1962,chr9:21865975:+,0.67980933,0.69637156,Increased,yes
1965,chr22:19969957:-,0.043182693,0.41782558,Decreased,yes
1966,chr22:20111874:-,0.07202499,0.07661636,Increased,yes
1968,chr22:20127065:+,0.16002855,0.20131135,Decreased,yes
1971,chr22:20504555:+,0.057347115,0.0640762,Decreased,yes
1975,chr22:20891211:+,0.29291534,0.31799302,Increased,yes
1976,chr22:20953601:+,0.5919531,0.60245067,Increased,yes
1979,chr22:17730616:+,0.6923811,0.69650316,Decreased,yes
1981,chr22:24178628:+,0.24894355,0.257677,Increased,yes
1983,chr22:24191986:+,0.24743088,0.25802416,Increased,yes
1986,chr22:30334181:-,0.19342098,0.21240035,Decreased,yes
1988,chr22:24417738:+,0.055480335,0.5877281,Decreased,yes
1990,chr22:21697906:+,0.04361387,0.14692661,Increased,yes
1991,chr22:21759659:-,0.07122815,0.13285479,Increased,yes
1994,chr22:19130279:-,0.12085397,0.13558023,Increased,yes
1998,chr22:25729293:+,0.78107786,0.8150936,Increased,yes
2000,chr22:37656116:+,0.3512338,0.5171805,Increased,yes
2002,chr22:26383595:+,0.80425996,0.84093773,Increased,yes
2005,chr22:26494656:+,0.036942646,0.12929446,Increased,yes
2006,chr22:31325809:-,0.30296326,0.3399006,Increased,yes
2010,chr22:37774509:+,0.05937699,0.0824342,Increased,yes
2011,chr22:37830855:-,0.689952,0.69306207,Increased,yes
2013,chr22:41673933:-,0.48910487,0.49855527,Increased,yes
2016,chr22:37969311:+,0.4561629,0.4622139,Increased,yes
2018,chr22:42160012:-,0.040472314,0.9872645,Increased,yes
2020,chr22:28794560:-,0.30108523,0.31371793,Increased,yes
2023,chr22:38685621:-,0.7173447,0.7990089,Increased,yes
2026,chr22:38732238:+,0.11474091,0.1199906,Decreased,yes
2029,chr22:42585648:-,0.004412085,0.023023592,Decreased,yes
2031,chr22:23165661:+,0.019519273,0.03950793,Decreased,yes
2032,chr22:50444371:+,0.11760132,0.12718543,Increased,yes
2035,chr22:50446806:-,0.0049672,0.010547245,Increased,yes
2037,chr22:29327681:-,0.23636387,0.43317002,Increased,yes
2040,chr22:29508330:-,0.087297864,0.095790476,Decreased,yes
2041,chr22:35738736:-,0.60265005,0.6097479,Increased,yes
2043,chr22:39385366:+,0.19583003,0.33204317,Increased,yes
2046,chr22:39435295:+,0.2898826,0.3029477,Increased,yes
2051,chr22:30030866:+,0.6294681,0.6565958,Increased,yes
2052,chr22:39516378:+,0.28827065,0.3095219,Decreased,yes
2055,chr22:36281280:-,0.32282713,0.365308,Decreased,yes
2058,chr22:36467363:-,0.17174417,0.8453175,Decreased,yes
2061,chr22:45196038:-,0.14041466,0.14523639,Decreased,yes
2065,chr22:40802863:-,0.8848104,0.8989382,Increased,yes
2070,chr22:40826007:-,0.098203525,0.10626696,Decreased,yes
2074,chr22:41245611:-,0.06822537,0.072291374,Decreased,yes
2076,chr22:41360103:+,0.25094175,0.4845057,Increased,yes
2079,chr22:46361258:+,0.5261689,0.7463783,Increased,yes
2080,chr22:41598029:-,0.48029447,0.49741003,Increased,yes
2083,chr22:49889960:+,0.16782741,0.7379993,Decreased,yes
2087,chr14:88184691:-,0.29865754,0.32746276,Decreased,yes
2089,chr14:24441339:+,0.39775372,0.42133585,Increased,yes
2091,chr14:45115599:-,0.4390646,0.5413691,Increased,yes
2094,chr14:22893206:-,0.056396566,0.11083112,Increased,yes
2098,chr14:30890141:+,0.24119774,0.4799956,Decreased,yes
2103,chr14:31102327:+,0.33037484,0.53184485,Increased,yes
2107,chr14:50175074:-,0.75834495,0.7942366,Increased,yes
2109,chr14:50409403:-,0.2440548,0.28075972,Increased,yes
2112,chr14:50719819:-,0.5147107,0.6547214,Decreased,yes
2113,chr14:50975264:-,0.7424103,0.7573458,Decreased,yes
2116,chr14:52727993:+,0.6196415,0.7569171,Decreased,yes
2119,chr14:52778065:-,0.084357545,0.12560089,Decreased,yes
2120,chr14:53036756:-,0.543724,0.57330763,Increased,yes
2124,chr14:54423560:-,0.7244498,0.73308295,Increased,yes
2126,chr14:54538872:+,0.07595757,0.13914202,Decreased,yes
2129,chr14:67331969:-,0.38122088,0.4110126,Increased,yes
2133,chr14:67589313:-,0.32521537,0.3427983,Decreased,yes
2136,chr14:67663030:-,0.0038673792,0.060204472,Increased,yes
2138,chr14:58408649:-,0.30348057,0.35047176,Increased,yes
2140,chr14:77331486:+,0.01935357,0.041177675,Decreased,yes
2143,chr14:58548118:+,0.6749804,0.7982656,Decreased,yes
