gene_id,gene_name,gene_type,seqnames,strand,lc_gene_padj,PAS_ID_down,PAS_ID_up,PAS_cluster_ID_down,PAS_cluster_ID_up,Feature_down,Feature_up,Scramble-7d_usage_down,Scramble-7d_usage_up,TDP43KD-7d_usage_down,TDP43KD-7d_usage_up,delta_usage_down,delta_usage_up,APA_log2FC_down,APA_log2FC_up,fisher_PAS_padj_down,fisher_PAS_padj_up,polyA_site_up,polyA_site_down,APA_direction,fisher_APA_sig,leafcutter_APA_sig,delta_usage_plotting,APA_log2FC_plotting,lc_label,fisher_padj,fisher_label,NegLog10FisherPadj
ENSG00000006744,ELAC2,protein_coding,chr17,-,0.0191733265126617,chr17:12992392:-,chr17:12991612:-,chr17:12992384:12992407:-,chr17:12991611:12991613:-,three_prime_utr,three_prime_utr,0.960562495117549,0.0394375048824507,0.915829401121268,0.0841705988787324,-0.044733093996281,0.0447330939962817,-0.0680747336198472,0.929670772435784,0.0653067880667965,0.000585922740674664,12991612,12992392,longer,no,no,0.0447330939962817,0.929670772435784,no,0.0653067880667965,no,1.18504167528332
ENSG00000006757,PNPLA4,protein_coding,chrX,-,0.0934172553736425,chrX:7900663:-,chrX:7898246:-,chrX:7900657:7900672:-,chrX:7898240:7898251:-,three_prime_utr,three_prime_utr,0.447963800904977,0.323421676362853,0.342313062619095,0.448535547670675,-0.105650738285882,0.125113871307822,-0.378375600807947,0.459685682493229,0.0201775436898481,0.0038924399720225,7898246,7900663,longer,longer,no,0.125113871307822,0.459685682493229,no,0.0038924399720225,no,2.40977807626027
ENSG00000007168,PAFAH1B1,protein_coding,chr17,+,0.0300925294943854,chr17:2681907:+,chr17:2684499:+,chr17:2681904:2681914:+,chr17:2684481:2684513:+,three_prime_utr,three_prime_utr,0.103059017276387,0.519083321615219,0.057774357631651,0.524837288026927,-0.045284659644736,0.005753966411708,-0.738264622755187,0.0156051112627789,3.22779456245859e-11,5.09713216344092e-05,2684499,2681907,longer,no,no,0.005753966411708,0.0156051112627789,no,5.09713216344092e-05,no,4.29267410545211
ENSG00000007341,ST7L,protein_coding,chr1,-,2.69635325759766e-06,chr1:112610455:-,chr1:112523516:-,chr1:112610454:112610462:-,chr1:112523495:112523520:-,exon,three_prime_utr,0.521031746031746,0.160662931839402,0.133014495083461,0.410979824772928,-0.388017250948285,0.250316892933526,-1.89263673325873,1.30260135700427,6.15325679862714e-24,1.30438212277403e-10,112523516,112610455,longer,longer,longer,0.250316892933526,1.30260135700427,no,6.15325679862714e-24,no,23.2108949597861
ENSG00000007392,LUC7L,protein_coding,chr16,-,0.000192027252916752,chr16:189523:-,chr16:189102:-,chr16:189515:189531:-,chr16:189081:189148:-,three_prime_utr,three_prime_utr,0.109673377520487,0.110724465798415,0.0538634588074632,0.164292868198905,-0.0558099187130238,0.05356840240049,-0.9060396511058,0.529795458118772,3.49640700848447e-08,2.97533031267988e-06,189102,189523,longer,longer,longer,0.05356840240049,0.529795458118772,no,3.49640700848447e-08,no,7.45637801789968
ENSG00000007402,CACNA2D2,protein_coding,chr3,-,0.0398997049764288,chr3:50362891:-,chr3:50362801:-,chr3:50362881:50362903:-,chr3:50362797:50362825:-,three_prime_utr,three_prime_utr,0.346231656862886,0.653768343137114,0.279114987511644,0.720885012488356,-0.067116669351242,0.0671166693512421,-0.301172329574886,0.138964624880222,0.0150313066216797,0.0150313066216797,50362801,50362891,longer,longer,longer,0.0671166693512421,0.138964624880222,no,0.0150313066216797,no,1.82300326599186
ENSG00000007923,DNAJC11,protein_coding,chr1,-,0.313264065740875,chr1:6635115:-,chr1:6634170:-,chr1:6635114:6635118:-,chr1:6634152:6634175:-,three_prime_utr,three_prime_utr,0.0700732468297647,0.929926753170235,0.0624301072535963,0.937569892746404,-0.00764313957616839,0.00764313957616902,-0.144730794513894,0.0116840258838365,0.249744928233815,0.249744928233815,6634170,6635115,longer,no,no,0.00764313957616902,0.0116840258838365,no,0.249744928233815,no,0.602503322571181
ENSG00000008083,JARID2,protein_coding,chr6,+,0.0123816515792509,chr6:15521885:+,chr6:15522021:+,chr6:15521877:15521889:+,chr6:15522016:15522046:+,three_prime_utr,three_prime_utr,0.112662513593981,0.516500462467205,0.0353089818872453,0.695987848003003,-0.0773535317067357,0.179487385535798,-1.43682544169151,0.423208552466297,3.87982821037585e-07,3.56021489449483e-13,15522021,15521885,longer,longer,longer,0.179487385535798,0.423208552466297,no,3.56021489449483e-13,no,12.4485237872303
ENSG00000008086,CDKL5,protein_coding,chrX,+,0.000600979046354377,chrX:18635392:+,chrX:18640185:+,chrX:18635389:18635417:+,chrX:18640175:18640207:+,three_prime_utr,three_prime_utr,0.261646490452037,0.352464789590538,0.129613282038224,0.636187146383206,-0.132033208413813,0.283722356792668,-0.960294210040076,0.834111197323286,1.35499124233425e-08,4.51932031299805e-18,18640185,18635392,longer,longer,longer,0.283722356792668,0.834111197323286,no,4.51932031299805e-18,no,17.3449268763635
ENSG00000008277,ADAM22,protein_coding,chr7,+,0.0510083414729393,chr7:88198530:+,chr7:88202887:+,chr7:88198528:88198536:+,chr7:88202879:88202892:+,three_prime_utr,three_prime_utr,0.213153626157852,0.786846373842148,0.0657738672877445,0.934226132712256,-0.147379758870108,0.147379758870108,-1.55826496397108,0.244830802032943,7.59230368213144e-10,7.59230368213144e-10,88202887,88198530,longer,longer,no,0.147379758870108,0.244830802032943,no,7.59230368213144e-10,no,9.11962642902699
ENSG00000008294,SPAG9,protein_coding,chr17,-,0.000265057360245983,chr17:50965623:-,chr17:50962175:-,chr17:50965595:50965661:-,chr17:50962167:50962194:-,three_prime_utr,three_prime_utr,0.30037550538118,0.69962449461882,0.136638347379042,0.863361652620958,-0.163737158002138,0.163737158002138,-1.08175227368702,0.299523377919241,4.81583618423547e-36,4.65783573112885e-34,50962175,50965623,longer,longer,longer,0.163737158002138,0.299523377919241,no,4.81583618423547e-36,no,35.3173282944854
ENSG00000008311,AASS,protein_coding,chr7,-,0.00210839724656629,chr7:122073545:-,chr7:122070604:-,chr7:122073542:122073551:-,chr7:122070592:122070605:-,three_prime_utr,intron,0.981471048513302,0.018528951486698,0.785658427593912,0.214341572406089,-0.19581262091939,0.195812620919391,-0.31742142409758,2.9751983586844,2.1130849132575e-07,2.1130849132575e-07,122070604,122073545,longer,longer,longer,0.195812620919391,2.9751983586844,no,2.1130849132575e-07,no,6.67508305069108
ENSG00000008735,MAPK8IP2,protein_coding,chr22,+,0.045348781112125,chr22:50611548:+,chr22:50613974:+,chr22:50611543:50611552:+,chr22:50613971:50613981:+,three_prime_utr,three_prime_utr,0.717386446886447,0.282613553113553,0.571604582693292,0.428395417306708,-0.145781864193155,0.145781864193155,-0.322683407989878,0.583236124426481,0.00263914686806358,0.00263914686806358,50613974,50611548,longer,longer,longer,0.145781864193155,0.583236124426481,no,0.00263914686806358,no,2.57853644069516
ENSG00000008952,SEC62,protein_coding,chr3,+,5.36039968209121e-11,chr3:169993823:+,chr3:169996462:+,chr3:169993821:169993830:+,chr3:169996451:169996497:+,three_prime_utr,three_prime_utr,0.196675895279098,0.233577362732167,0.0285523221912236,0.416513354507104,-0.168123573087874,0.182935991774937,-2.42248046796547,0.808210854089314,1.0221614667894e-33,2.25955418020907e-19,169996462,169993823,longer,longer,longer,0.182935991774937,0.808210854089314,yes,1.0221614667894e-33,no,32.9904804950068
ENSG00000008988,RPS20,protein_coding,chr8,-,1.67062911117008e-09,chr8:56073055:-,chr8:56067254:-,chr8:56073047:56073074:-,chr8:56067242:56067262:-,three_prime_utr,three_prime_utr,0.908088111571004,0.0339630938536626,0.595434469293564,0.205715665982856,-0.31265364227744,0.171752572129193,-0.600661805216896,2.29476613054761,0,2.02403101902848e-192,56067254,56073055,longer,longer,longer,0.171752572129193,2.29476613054761,no,0,yes,300
ENSG00000009307,CSDE1,protein_coding,chr1,-,0.168178641625101,chr1:114716916:-,chr1:114717294:-,chr1:114716912:114716936:-,chr1:114717285:114717340:-,three_prime_utr,three_prime_utr,0.919306375297062,0.0806936247029379,0.916957517286019,0.0830424827139813,-0.00234885801104301,0.00234885801104341,-0.00365108390723162,0.0368884534591035,2.5852532053109e-14,0.505532915494835,114717294,114716916,shorter,no,no,-0.00234885801104341,-0.0368884534591035,no,0.505532915494835,no,0.296250562026713
ENSG00000009335,UBE3C,protein_coding,chr7,+,0.000923457362617114,chr7:157268580:+,chr7:157269116:+,chr7:157268578:157268586:+,chr7:157269107:157269118:+,three_prime_utr,three_prime_utr,0.365334203565077,0.345179838482056,0.0993023803328253,0.505388275528791,-0.266031823232252,0.160208437046735,-1.7798509469049,0.537110027464921,8.88866409028564e-38,1.04925929937031e-06,157269116,157268580,longer,longer,longer,0.160208437046735,0.537110027464921,no,8.88866409028564e-38,no,37.0511635058255
ENSG00000009830,POMT2,protein_coding,chr14,-,0.00751757722610953,chr14:77276995:-,chr14:77274958:-,chr14:77276955:77277028:-,chr14:77274950:77274960:-,three_prime_utr,three_prime_utr,0.723229055735462,0.276770944264538,0.323363878652756,0.676636121347244,-0.399865177082706,0.399865177082706,-1.13716616596822,1.25964689699579,1.74227033189556e-75,1.74227033189556e-75,77274958,77276995,longer,longer,longer,0.399865177082706,1.25964689699579,no,1.74227033189556e-75,no,74.7588844586614
ENSG00000009844,VTA1,protein_coding,chr6,+,0.00969362245087069,chr6:142219592:+,chr6:142224682:+,chr6:142219584:142219613:+,chr6:142224662:142224698:+,three_prime_utr,three_prime_utr,0.307211943542879,0.0431466825351717,0.228468907474941,0.0794060911561369,-0.078743036067938,0.0362594086209652,-0.411645917694408,0.75039348405047,0.000149376970176232,2.67862205332174e-05,142224682,142219592,longer,no,longer,0.0362594086209652,0.75039348405047,no,0.000149376970176232,no,3.82571635363399
ENSG00000009954,BAZ1B,protein_coding,chr7,-,0.839026865837967,chr7:73440403:-,chr7:73459569:-,chr7:73440397:73440442:-,chr7:73459568:73459596:-,three_prime_utr,exon,0.871194095399157,0.128805904600843,0.867150063051702,0.132849936948298,-0.0040440323474551,0.00404403234745498,-0.00663614761862779,0.0414314601261427,0.882067359034139,0.882067359034139,73459569,73440403,shorter,no,no,-0.00404403234745498,-0.0414314601261427,no,0.882067359034139,no,0.0544982487232513
ENSG00000010017,RANBP9,protein_coding,chr6,-,0.0414684372003763,chr6:13621619:-,chr6:13621500:-,chr6:13621613:13621624:-,chr6:13621491:13621531:-,three_prime_utr,three_prime_utr,0.280146762528897,0.719853237471104,0.214557545202707,0.785442454797293,-0.06558921732619,0.0655892173261891,-0.369697633392778,0.124151175677745,0.324386501876315,0.0207707026871388,13621500,13621619,longer,no,longer,0.0655892173261891,0.124151175677745,no,0.324386501876315,no,0.488937225615618
ENSG00000010072,SPRTN,protein_coding,chr1,+,0.0633821693694846,chr1:231354242:+,chr1:231355032:+,chr1:231354238:231354250:+,chr1:231355013:231355050:+,three_prime_utr,three_prime_utr,0.704486812646205,0.11190425991185,0.571110893895704,0.231605927808459,-0.133375918750501,0.119701667896609,-0.298093882954204,0.986907310229539,0.0301738059595973,0.0208891398748846,231355032,231354242,longer,longer,no,0.119701667896609,0.986907310229539,no,0.0208891398748846,no,1.68007944203414
ENSG00000010165,METTL13,protein_coding,chr1,+,0.0791052253564719,chr1:171796958:+,chr1:171797712:+,chr1:171796939:171796961:+,chr1:171797710:171797724:+,three_prime_utr,three_prime_utr,0.564539816788795,0.435460183211205,0.427566807313643,0.572433192686357,-0.136973009475152,0.136973009475152,-0.392903574897633,0.386796092238184,0.000297533326498449,6.73480968853819e-05,171797712,171796958,longer,longer,no,0.136973009475152,0.386796092238184,no,6.73480968853819e-05,no,4.17167467201011
ENSG00000010219,DYRK4,protein_coding,chr12,+,0.00239575742840638,chr12:4613874:+,chr12:4585786:+,chr12:4613863:4613886:+,chr12:4585784:4585786:+,three_prime_utr,intron,1,0,0.853546189435152,0.146453810564848,-0.146453810564848,0.146453810564848,-0.226010041046129,3.96766489195172,5.50913155832493e-10,5.50913155832493e-10,4585786,4613874,shorter,shorter,shorter,-0.146453810564848,-3.96766489195172,no,5.50913155832493e-10,no,9.25891685652986
ENSG00000010244,ZNF207,protein_coding,chr17,+,2.93247825451113e-11,chr17:32370344:+,chr17:32381884:+,chr17:32370335:32370360:+,chr17:32381878:32381889:+,three_prime_utr,three_prime_utr,0.271681530549867,0.0761129105638725,0.126551822873859,0.223992332571766,-0.145129707676008,0.147879422007894,-1.04461639816066,1.44215980011119,1.75513827856109e-17,1.17189642373128e-21,32381884,32370344,longer,longer,longer,0.147879422007894,1.44215980011119,yes,1.17189642373128e-21,no,20.9311107710737
ENSG00000010270,STARD3NL,protein_coding,chr7,+,0.00178704192940812,chr7:38230408:+,chr7:38230668:+,chr7:38230405:38230423:+,chr7:38230662:38230676:+,three_prime_utr,three_prime_utr,0.277168254072287,0.722831745927713,0.164146843948318,0.835853156051682,-0.113021410123969,0.113021410123969,-0.721591943370227,0.20692522501224,2.92535304300533e-12,2.92535304300533e-12,38230668,38230408,longer,longer,longer,0.113021410123969,0.20692522501224,no,2.92535304300533e-12,no,11.5338217140684
ENSG00000010318,PHF7,protein_coding,chr3,+,0.00178729322073331,chr3:52415847:+,chr3:52423640:+,chr3:52415845:52415853:+,chr3:52423639:52423640:+,intron,three_prime_utr,0.118448715463641,0.0227807018851795,0.0359880028228652,0.0858939073159257,-0.0824607126407758,0.0631132054307462,-1.4818630122955,1.54859241046787,9.01216469824207e-05,2.68845620908784e-05,52423640,52415847,longer,longer,longer,0.0631132054307462,1.54859241046787,no,2.68845620908784e-05,no,4.57049703313382
ENSG00000010539,ZNF200,protein_coding,chr16,-,0.156441392612493,chr16:3223232:-,chr16:3222623:-,chr16:3223231:3223266:-,chr16:3222622:3222625:-,three_prime_utr,three_prime_utr,0.444684944684945,0.555315055315055,0.345759179092512,0.654240820907488,-0.098925765592433,0.098925765592433,-0.353966254215678,0.232651267399933,0.158961167339898,0.158961167339898,3222623,3223232,longer,no,no,0.098925765592433,0.232651267399933,no,0.158961167339898,no,0.798708956621601
ENSG00000010810,FYN,protein_coding,chr6,-,0.00107025039913958,chr6:111661352:-,chr6:111660334:-,chr6:111661340:111661374:-,chr6:111660330:111660342:-,three_prime_utr,three_prime_utr,0.110976441858795,0.719672484378367,0.0426995647332726,0.882178661807875,-0.0682768771255224,0.162506177429508,-1.19886318286033,0.290083592255773,0.00331919447907545,2.08076262485442e-08,111660334,111661352,longer,longer,longer,0.162506177429508,0.290083592255773,no,2.08076262485442e-08,no,7.68177746164132
ENSG00000011007,ELOA,protein_coding,chr1,+,0.00727973771526203,chr1:23759905:+,chr1:23762058:+,chr1:23759894:23759908:+,chr1:23762043:23762062:+,three_prime_utr,three_prime_utr,0.397730380092972,0.602269619907028,0.104451104451104,0.895548895548896,-0.293279275641868,0.293279275641868,-1.83288407145905,0.564625442242982,6.82361019937348e-14,2.68721332255031e-15,23762058,23759905,longer,longer,longer,0.293279275641868,0.564625442242982,no,2.68721332255031e-15,no,14.5706978560346
ENSG00000011114,BTBD7,protein_coding,chr14,-,0.000110545563431866,chr14:93287629:-,chr14:93281609:-,chr14:93287628:93287630:-,chr14:93281607:93281611:-,three_prime_utr,intron,0.230853710853711,0.0293264693264693,0.0692670881891065,0.118968695230163,-0.161586622664605,0.0896422259036937,-1.60336326554973,1.71344834642191,6.74802480983019e-10,4.82043806408783e-05,93281609,93287629,longer,longer,longer,0.0896422259036937,1.71344834642191,no,6.74802480983019e-10,no,9.17082332935017
ENSG00000011132,APBA3,protein_coding,chr19,-,0.0569828498330096,chr19:3750879:-,chr19:3757896:-,chr19:3750877:3750889:-,chr19:3757893:3757904:-,three_prime_utr,intron,0.168361823361823,0.831638176638177,0.0300059417706477,0.969994058229352,-0.138355881591175,0.138355881591175,-2.15652065998613,0.219572855453834,0.00229781974768069,0.00229781974768069,3757896,3750879,shorter,shorter,no,-0.138355881591175,-0.219572855453834,no,0.00229781974768069,no,2.6386840425137
ENSG00000011143,MKS1,protein_coding,chr17,-,0.797760136145048,chr17:58205441:-,chr17:58207561:-,chr17:58205434:58205443:-,chr17:58207551:58207567:-,three_prime_utr,three_prime_utr,0.466479750778816,0.533520249221184,0.448703703703704,0.551296296296296,-0.017776047075112,0.0177760470751119,-0.0548523482403656,0.0464287548823965,0.512201476193968,0.512201476193968,58207561,58205441,shorter,no,no,-0.0177760470751119,-0.0464287548823965,no,0.512201476193968,no,0.290559174204234
ENSG00000011198,ABHD5,protein_coding,chr3,+,0.000276018303936769,chr3:43734370:+,chr3:43722724:+,chr3:43734368:43734383:+,chr3:43722715:43722750:+,three_prime_utr,three_prime_utr,0.10780368154414,0.212728147995324,0.0309673113889486,0.349903614089113,-0.0768363701551914,0.137175466093789,-1.52383950673242,0.692326694692957,6.01609159665745e-05,0.000734406786263516,43722724,43734370,shorter,shorter,shorter,-0.137175466093789,-0.692326694692957,no,6.01609159665745e-05,no,4.22068556011255
ENSG00000011260,UTP18,protein_coding,chr17,+,0.54125190952255,chr17:51297929:+,chr17:51263358:+,chr17:51297921:51297934:+,chr17:51263357:51263372:+,three_prime_utr,exon,0.589015151515152,0.410984848484849,0.476643356643357,0.523356643356643,-0.112371794871795,0.112371794871794,-0.29972763465875,0.341332242049447,0.61838812251313,0.61838812251313,51263358,51297929,shorter,no,no,-0.112371794871794,-0.341332242049447,no,0.61838812251313,no,0.208738860578322
ENSG00000011275,RNF216,protein_coding,chr7,-,0.0130372710972131,chr7:5622655:-,chr7:5620048:-,chr7:5622643:5622658:-,chr7:5620040:5620053:-,three_prime_utr,three_prime_utr,0.427098701512916,0.572901298487084,0.190664144287527,0.809335855712473,-0.236434557225389,0.236434557225389,-1.12317624084312,0.491203335879428,8.98938658723214e-18,8.98938658723214e-18,5620048,5622655,longer,longer,longer,0.236434557225389,0.491203335879428,no,8.98938658723214e-18,no,17.0462699424013
ENSG00000011295,TTC19,protein_coding,chr17,+,0.0210371612332348,chr17:16028782:+,chr17:16029404:+,chr17:16028778:16028802:+,chr17:16029396:16029412:+,three_prime_utr,three_prime_utr,0.954801918094969,0.0451980819050305,0.912101411712601,0.0878985882873989,-0.042700506382368,0.0427005063823684,-0.0653073500061978,0.826669920871216,5.14949171160335e-09,0.000286412798896383,16029404,16028782,longer,no,no,0.0427005063823684,0.826669920871216,no,0.000286412798896383,no,3.5430075786621
ENSG00000011304,PTBP1,protein_coding,chr19,+,0.261732036974179,chr19:812221:+,chr19:812312:+,chr19:812211:812224:+,chr19:812308:812328:+,three_prime_utr,three_prime_utr,0.334376182704295,0.665623817295705,0.30384389346068,0.69615610653932,-0.030532289243615,0.0305322892436151,-0.133938230080091,0.0637669610593875,0.0855672497930134,0.0855672497930134,812312,812221,longer,no,no,0.0305322892436151,0.0637669610593875,no,0.0855672497930134,no,1.06769242639463
